true_energy_low,true_energy_high,true_energy_center,bin_width,angular_resolution,n_total,n_reco,aeff
0.01,0.018329807108324356,0.014164903554162177,0.008329807108324356,,34.0,0.0,0.0
0.018329807108324356,0.03359818286283781,0.025963994985581086,0.015268375754513456,0.8430985883673253,444.0,26.0,0.05855855855855856
0.03359818286283781,0.06158482110660264,0.04759150198472023,0.02798663824376483,0.4062775150646189,1593.0,207.0,0.12994350282485875
0.06158482110660264,0.11288378916846889,0.08723430513753577,0.05129896806186625,0.3578102956017024,2485.0,738.0,0.29698189134808856
0.11288378916846889,0.20691380811147891,0.15989879863997392,0.09403001894301002,0.2694398592306711,2062.0,822.0,0.39864209505334625
0.20691380811147891,0.37926901907322497,0.2930914135923519,0.17235521096174605,0.2162461310086159,1648.0,766.0,0.46480582524271846
0.37926901907322497,0.6951927961775606,0.5372309076253927,0.3159237771043356,0.19601107488833247,1290.0,612.0,0.4744186046511628
0.6951927961775606,1.2742749857031335,0.984733890940347,0.5790821895255729,0.17417232331076646,896.0,462.0,0.515625
1.2742749857031335,2.3357214690901213,1.8049982273966274,1.0614464833869879,0.18514630916796276,653.0,350.0,0.5359877488514548
2.3357214690901213,4.281332398719392,3.3085269339047567,1.9456109296292703,0.1953741237607292,451.0,237.0,0.5254988913525499
4.281332398719392,7.847599703514606,6.064466051116999,3.5662673047952147,0.25130495031646777,348.0,210.0,0.603448275862069
7.847599703514606,14.38449888287663,11.116049293195617,6.536899179362023,0.37254322864824885,301.0,186.0,0.6179401993355482
14.38449888287663,26.366508987303583,20.375503935090105,11.982010104426953,0.4546400215638846,198.0,115.0,0.5808080808080808
26.366508987303583,48.32930238571752,37.34790568651055,21.962793398413936,0.5541063305191487,109.0,73.0,0.6697247706422018
48.32930238571752,88.58667904100822,68.45799071336288,40.257376655290706,0.7904944717292202,73.0,54.0,0.7397260273972602
88.58667904100822,162.3776739188721,125.48217647994016,73.79099487786387,0.6282737167449822,40.0,25.0,0.625
162.3776739188721,297.63514416313194,230.00640904100203,135.25747024425985,0.5722387019428243,41.0,28.0,0.6829268292682927
297.63514416313194,545.5594781168514,421.5973111399917,247.9243339537195,,,,
545.5594781168514,1000.0,772.7797390584258,454.44052188314856,,,,
