true_energy_low,true_energy_high,true_energy_center,bin_width,angular_resolution,n_total,n_reco,aeff
0.01,0.018329807108324356,0.014164903554162177,0.008329807108324356,,34.0,0.0,0.0
0.018329807108324356,0.03359818286283781,0.025963994985581086,0.015268375754513456,,444.0,0.0,0.0
0.03359818286283781,0.06158482110660264,0.04759150198472023,0.02798663824376483,,1593.0,0.0,0.0
0.06158482110660264,0.11288378916846889,0.08723430513753577,0.05129896806186625,,2485.0,0.0,0.0
0.11288378916846889,0.20691380811147891,0.15989879863997392,0.09403001894301002,,2062.0,0.0,0.0
0.20691380811147891,0.37926901907322497,0.2930914135923519,0.17235521096174605,0.68036981754283,1648.0,2.0,0.0012135922330097086
0.37926901907322497,0.6951927961775606,0.5372309076253927,0.3159237771043356,0.3822050877712789,1290.0,34.0,0.02635658914728682
0.6951927961775606,1.2742749857031335,0.984733890940347,0.5790821895255729,0.29338130352993963,896.0,83.0,0.09263392857142858
1.2742749857031335,2.3357214690901213,1.8049982273966274,1.0614464833869879,0.23136147876259805,653.0,124.0,0.18989280245022971
2.3357214690901213,4.281332398719392,3.3085269339047567,1.9456109296292703,0.15922748651721594,451.0,89.0,0.1973392461197339
4.281332398719392,7.847599703514606,6.064466051116999,3.5662673047952147,0.13132057242012551,348.0,75.0,0.21551724137931033
7.847599703514606,14.38449888287663,11.116049293195617,6.536899179362023,0.2532404324539244,301.0,57.0,0.1893687707641196
14.38449888287663,26.366508987303583,20.375503935090105,11.982010104426953,0.4285799447257739,198.0,42.0,0.21212121212121213
26.366508987303583,48.32930238571752,37.34790568651055,21.962793398413936,0.29512073465286504,109.0,28.0,0.25688073394495414
48.32930238571752,88.58667904100822,68.45799071336288,40.257376655290706,0.6640002481012106,73.0,16.0,0.2191780821917808
88.58667904100822,162.3776739188721,125.48217647994016,73.79099487786387,0.7888134935131709,40.0,5.0,0.125
162.3776739188721,297.63514416313194,230.00640904100203,135.25747024425985,0.7308451073296053,41.0,11.0,0.2682926829268293
297.63514416313194,545.5594781168514,421.5973111399917,247.9243339537195,,,,
545.5594781168514,1000.0,772.7797390584258,454.44052188314856,,,,
