reco_mask,rad,deg,deg2
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0008832761172242065,0.050607993661649586,0.0025611690224575647
False,,,
True,0.0010227146937631607,0.05859723559864356,0.0034336360198029404
True,0.00013443729910512188,0.007702689847861363,5.933143089234651e-05
True,0.001037874320794042,0.0594658182465055,0.0035361835397264263
False,,,
False,,,
True,0.008278545996057768,0.4743257460790363,0.22498491339343443
False,,,
False,,,
False,,,
True,0.0008775709415995835,0.05028111117697778,0.0025281901411916
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005222230625788914,0.2992117745016675,0.08952768600043674
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0005695424898589188,0.03263238092228853,0.0010648722846573406
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.006345056838891622,0.3635449776391095,0.1321649507666206
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.013337963640072692,0.7642090238751139,0.5840154321721545
True,0.0017530998696990525,0.10044522359869026,0.010089242943790884
False,,,
False,,,
False,,,
True,0.0009272821126667372,0.053129351473778536,0.0028227279880242936
True,0.0002556383893717714,0.014647000792524501,0.00021453463221621336
True,1.2016652098465302e-05,0.0006885034491190859,4.7403699944887775e-07
False,,,
False,,,
False,,,
True,0.002238744494810144,0.12827061096076886,0.016453349636248917
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0008378003077632574,0.04800242170959611,0.0023042324899859037
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0015608976329994956,0.08943284662283119,0.007998234055062848
True,0.00525915207347296,0.30132721762747644,0.09079809208311655
False,,,
False,,,
True,0.01028290419063604,0.5891670112608328,0.3471177671580223
True,0.00023732315153587356,0.013597614963749236,0.00018489513270237713
False,,,
False,,,
False,,,
True,0.001872025059250689,0.10725913503779234,0.011504522049055374
True,0.0005237531070586588,0.030008842541324715,0.00090053063067002
False,,,
False,,,
False,,,
False,,,
True,0.0008593869614466635,0.049239245859465805,0.0024245033328089203
True,0.0008024052895137062,0.045974436548108295,0.0021136488159160358
True,0.01031059074595298,0.5907533340297489,0.3489895016672641
False,,,
False,,,
False,,,
False,,,
True,0.0016638337196437849,0.09533064994714192,0.00908793281934451
True,0.0007199574931210038,0.04125052578465252,0.0017016058775102825
True,0.0027974113729703986,0.16027986523310087,0.025689635199140977
True,0.0014890746678582587,0.08531769384812309,0.00727910888356206
False,,,
False,,,
False,,,
False,,,
True,0.000986109917924065,0.05649993643304094,0.0031922428169376665
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.06601050378185107,3.7821232702324257,14.304456431233618
False,,,
True,0.0033335007506514265,0.19099552401601855,0.03647929019415352
True,0.0010979463469416558,0.06290769181156329,0.003957377689058627
True,0.004364372743465284,0.25006013842249314,0.06253007282787643
True,0.0008604018010372939,0.04929739188489172,0.002430232846652588
False,,,
False,,,
True,0.0007927973353365725,0.045423941324003445,0.0020633344454065077
True,0.14368632821865504,8.232620180660438,67.77603503901751
True,0.004817112493432786,0.27600021531343916,0.07617611885306477
False,,,
True,0.006264219419570711,0.358913334685292,0.12881878181491643
False,,,
False,,,
False,,,
False,,,
True,0.0004906235419348118,0.02811065828262448,0.0007902091090824843
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.02401642882788917,1.376040010814372,1.893486111362017
False,,,
False,,,
False,,,
False,,,
True,0.004155897515187352,0.23811538770914123,0.05669893786387464
True,0.0019789832666492896,0.1133873889060171,0.01285669996292437
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.006322949797297506,0.3622783374582465,0.13124559379151113
False,,,
True,0.00029261236535429487,0.01676545356814117,0.00028108043334549747
False,,,
False,,,
False,,,
False,,,
True,0.003175164457567923,0.18192352267858736,0.03309616810378649
False,,,
True,0.0015152272803965884,0.0868161281698103,0.007537040110396929
True,0.003571751194886678,0.20464626893781543,0.04188009539016868
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.02539683609180723,1.4551315210460785,2.117407743541874
False,,,
False,,,
False,,,
True,0.0016769938513005729,0.09608466994891239,0.009232263799191428
False,,,
False,,,
True,0.00639568992600702,0.36644603983454,0.13428270011041726
False,,,
True,0.0012482322951129848,0.07151844236190229,0.005114887597872739
False,,,
True,0.0012310268427016763,0.07053264255412112,0.004974853665667417
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0017707213711177499,0.10145486125866542,0.010293088873015048
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005220970413984594,0.2991395696839874,0.08948448215072116
True,0.004627600169217393,0.26514195897018217,0.07030025840654576
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.004489796853404004,0.2572464105711666,0.06617571575174921
False,,,
True,0.0015992264005663872,0.09162892323835199,0.008395859573819801
False,,,
False,,,
True,0.0012915028848074477,0.07399766452843728,0.005475654355663146
True,0.0014012316531562545,0.0802846598459926,0.006445626606586737
False,,,
True,0.001638752898364121,0.09389362474109528,0.00881601276702162
True,0.0025975045889333223,0.14882605021174317,0.022149193221628297
True,0.007068069570919062,0.40497055571850493,0.1640011509989547
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0033443325560348364,0.19161614074899502,0.03671674539553867
False,,,
True,0.02442181546060152,1.3992669539398097,1.9579480083879937
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0014348359317484898,0.0822100431829095,0.0067584912001358455
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.002996139132732204,0.17166612713954205,0.029469259207089413
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0037125742555614437,0.21271483597259422,0.04524760144284767
False,,,
True,0.006364770960380389,0.364674513597224,0.13298750086737193
False,,,
False,,,
True,0.0023670272384338988,0.1356206707547688,0.018392966335973402
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.11041932614973388,6.326561365058278,40.025378705848055
True,0.002099705795076297,0.12030428027703272,0.014473119852974843
True,0.002968352647248745,0.17007407879383832,0.028925192277572724
False,,,
False,,,
False,,,
False,,,
True,0.004237720570754455,0.24280350346000065,0.05895354129245055
False,,,
False,,,
False,,,
True,0.0008056701782874449,0.04616150089542317,0.0021308841649181538
False,,,
False,,,
False,,,
False,,,
True,0.0007934829773014226,0.045463225714846414,0.0020669048923990722
True,0.0008201378307692707,0.04699043632209376,0.0022081011057407483
False,,,
False,,,
True,0.0031302187831445637,0.17934832522675978,0.0321658217616436
False,,,
False,,,
False,,,
False,,,
True,0.0005836639880777147,0.03344148317062705,0.001118332796651332
True,0.006599295795772434,0.3781117968561885,0.14296853092181558
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0007116976160146743,0.04077726968716311,0.0016627857231396315
True,0.002102542677392372,0.12046682166071912,0.014512255121035506
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0012904936851271778,0.07393984164607187,0.005467100182646184
True,0.0010968514657051928,0.0628449597376459,0.003949488964426333
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005040423677645211,0.28879500368687955,0.08340255415450477
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.053540396059090424,3.0676387276447468,9.41040736334588
False,,,
False,,,
False,,,
True,0.00148233638655385,0.08493161876820855,0.007213379866588316
True,0.0030580142487418305,0.175211310143776,0.03069900320229846
False,,,
True,0.002139539874711277,0.12258660492090512,0.015027475706034079
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0021876565236519023,0.12534348582951554,0.015710989439893963
True,0.004395234214788591,0.2518283704788826,0.06341752817804937
False,,,
True,0.0009707055763647555,0.055617332675514525,0.0030932876939388557
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0020956281524419705,0.12007064856372321,0.014416960646513126
False,,,
False,,,
True,0.0024566302930875373,0.14075454761790235,0.01981184267512034
False,,,
True,0.002919565105031819,0.16727875853199214,0.027982183056004535
False,,,
False,,,
False,,,
False,,,
True,0.0014665976308197856,0.08402985448985933,0.007061016445586933
False,,,
False,,,
True,0.00698275801288105,0.4000825634992415,0.1600660576161246
False,,,
False,,,
True,0.0010651819898449876,0.0610304324314647,0.003724713682771578
True,0.00031676913943516264,0.01814953476962591,0.00032940561235385985
False,,,
True,0.0007602312157902856,0.04355804011888271,0.0018973028589981955
True,0.0015552083350685601,0.08910687386299608,0.007940034969635894
False,,,
True,0.004030992758470612,0.23095887230816367,0.05334200069785865
True,0.001232044675462141,0.0705909600755459,0.0049830836443873145
True,0.0016603930147043654,0.09513351207556338,0.009050385119831363
False,,,
True,0.003917138908452688,0.22443552722082116,0.050371305878887954
False,,,
False,,,
False,,,
True,0.002472811948643397,0.14168168818678753,0.02007370076745809
False,,,
False,,,
False,,,
True,0.025661015622941003,1.4702678932137885,2.161687677815312
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0012347218118752504,0.07074434869319786,0.005004762872024765
False,,,
False,,,
False,,,
False,,,
True,0.010880458898762628,0.623404374064658,0.388633013602948
True,0.01977766653572368,1.1331768211140907,1.2840897079102358
True,0.005673243405403983,0.3250529032800749,0.10565938993080573
True,0.003193805357807513,0.18299156758864024,0.03348591380854789
False,,,
False,,,
False,,,
False,,,
True,0.0020200960596182187,0.11574297842713185,0.01339643705518351
True,0.00043880494596323574,0.025141671433159558,0.0006321036424529514
False,,,
True,0.0003462554514716576,0.01983897600272287,0.00039358496883661384
True,0.0011319726578230683,0.0648572558174683,0.004206463632172526
False,,,
False,,,
False,,,
False,,,
True,0.00500689791492051,0.28687411897779713,0.0822967601392873
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.00040833132633978273,0.023395661642248655,0.000547356983678585
True,0.0015634763187710296,0.08958059443423053,0.008024682899190094
True,0.017970143240282396,1.029613364913727,1.0601036812089673
True,0.007955406839034281,0.45581123618617536,0.20776388303356935
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0027913098233039095,0.15993027218872158,0.02557769196235857
False,,,
False,,,
False,,,
True,0.0004207052889270881,0.024104637474354033,0.0005810335477700328
True,0.0001917672305148036,0.01098745295741062,0.00012072412249131137
True,0.1751203516290926,10.033657055193936,100.67427390124305
False,,,
