unique_file_id,selected_signal,selected_signal_g1,selected_signal_g2,surviving_signal,surviving_signal_g1,surviving_signal_g2,surviving_photons
118,0.5756706804715794,0.5756701103328733,0.5756624134603416,1.0,0.9756312262368049,0.9502313738042281,0.7068978424791996
51,0.6129585663314496,0.6129545346363139,0.6129459418315298,1.0,0.9756312262368049,0.9502313738042281,0.7489757995832335
140,0.6372929415139409,0.6372849595720561,0.6372637015431589,1.0,0.9756312262368049,0.9502313738042281,0.7765626493691029
81,0.6641870358656532,0.6641270491289376,0.663946152262345,1.0,0.9756312262368049,0.9502313738042281,0.8084455254845582
47,0.6900793557866334,0.6899424410487937,0.6895551539706091,1.0,0.9756312262368049,0.9502313738042281,0.8379083314164222
