unique_file_id,selected_signal,selected_signal_g1,selected_signal_g2,surviving_signal,surviving_signal_g1,surviving_signal_g2,surviving_photons
54,0.5886786393953866,0.5886756665292764,0.58866915065835,1.0,0.9756312262368049,0.9502313738042281,0.7218244874088106
59,0.6238653605024772,0.6238548129364152,0.6238272019333648,1.0,0.9756312262368049,0.9502313738042281,0.7621514352823866
76,0.6448171434661368,0.6448031750678385,0.64476444636002,1.0,0.9756312262368049,0.9502313738042281,0.7855243097160471
135,0.661228830465093,0.6612101787845663,0.6611560563316844,1.0,0.9756312262368049,0.9502313738042281,0.8035302273460287
15,0.6978248530051653,0.6975725259035426,0.6969476538817062,1.0,0.9756312262368049,0.9502313738042281,0.84675214676535
10,0.7371474824585597,0.7326134136744631,0.7263835894817854,1.0,0.9756312262368049,0.9502313738042281,0.8995893320170799
