unique_file_id,selected_signal,selected_signal_g1,selected_signal_g2,surviving_signal,surviving_signal_g1,surviving_signal_g2,surviving_photons
11,0.47376926012383624,0.47377052257382823,0.47376930084802954,1.0,0.9756312262368049,0.9502313738042281,0.5833205076516566
367,0.5401885867905589,0.5401892383776515,0.540189156929265,1.0,0.9756312262368049,0.9502313738042281,0.6614408387064123
399,0.6007031904996352,0.6007049823641399,0.6007029868786687,1.0,0.9756312262368049,0.9502313738042281,0.7331106700734711
171,0.6478226296551063,0.6478104123971195,0.6477578374635825,1.0,0.9756312262368049,0.9502313738042281,0.7900355074114029
1495,0.6713568151636493,0.6712433982853376,0.6708837629343967,1.0,0.9756312262368049,0.9502313738042281,0.8189742438808708
807,0.69146853946813,0.6912808823854513,0.6907781829434838,1.0,0.9756312262368049,0.9502313738042281,0.8385487422632607
