reco_mask,rad,deg,deg2
False,,,
False,,,
False,,,
False,,,
True,0.005789859056553583,0.3317344879161169,0.11004777047296833
True,0.007023066536519599,0.40239207178213365,0.1619193794331178
False,,,
True,0.001951026251050058,0.11178556990439972,0.012496013638851437
False,,,
False,,,
True,0.0015312771186240602,0.08773571616211216,0.007697555890478709
True,0.1648706000689517,9.446389549740232,89.23427552544146
True,0.0013028965201276777,0.07465047174559765,0.005572692931840273
True,0.00011602289597444331,0.006647622266220991,4.4190881794357105e-05
True,0.0007471900218164719,0.042810834744371744,0.0018327675715099068
False,,,
False,,,
True,0.0057879596567431526,0.3316256603233713,0.10997557858491205
False,,,
False,,,
False,,,
True,0.0008959992798312704,0.05133697718109302,0.0026354852260920656
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0008616243850960452,0.04936744079155814,0.0024371442103079985
False,,,
False,,,
True,0.003122786782046044,0.178922502930478,0.03201326205490691
False,,,
False,,,
True,0.0007544228916752685,0.043225247661048176,0.0018684220353589508
False,,,
False,,,
False,,,
False,,,
True,0.0010684730175883953,0.061218994431422424,0.0037477652791945296
False,,,
False,,,
False,,,
False,,,
True,0.001931040210485336,0.11064045413086389,0.012241310090283796
True,0.0031358907884276844,0.1796733071908585,0.0322824973169006
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.010189147167467646,0.5837951295335736,0.34081675326712196
True,0.0019817849488035235,0.11354791346899182,0.012893128653161653
False,,,
False,,,
False,,,
True,0.00036145806723658457,0.020710021723612235,0.0004289049997924907
True,0.00028485158318061537,0.016320793503868967,0.0002663683005959315
True,0.00015777566361678346,0.00903987963511747,8.171942381741155e-05
False,,,
False,,,
False,,,
True,0.003281880880403821,0.18803792331181782,0.03535826060342108
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0006468988025134874,0.037064571156089764,0.0013737824349848414
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.034029303517660175,1.9497354713316142,3.8014684081687116
False,,,
False,,,
False,,,
True,0.002494578142473337,0.14292879922930676,0.020428641649131482
True,0.0027809246660952403,0.15933524651108497,0.025387720780748215
False,,,
True,0.008005193928097494,0.45866382626373936,0.2103725055228937
True,0.00993103017512446,0.5690061152516984,0.3237679591938291
True,0.000471595944711584,0.02702045726745868,0.0007301051109425607
False,,,
False,,,
False,,,
True,0.0019400234928269905,0.11115515829521509,0.012355469215634324
True,0.0003866998834345235,0.022156271258999095,0.0004909003561023493
False,,,
False,,,
False,,,
False,,,
True,0.0016486163967160674,0.09445876156789605,0.008922457636940636
True,0.0005084422639882467,0.02913159585260298,0.0008486498769193952
True,0.0034980634614815696,0.20042427281181754,0.040169889132145864
True,0.012762429352197922,0.7312333382148222,0.5347021949167925
False,,,
True,0.012549615690119748,0.7190400135550196,0.5170185410932027
False,,,
True,0.0018336012869141103,0.10505761504993487,0.011037102479980302
True,0.000668907045134222,0.03832555057275779,0.0014688478267050151
True,0.002693524005736665,0.15432755754588226,0.0238169950180776
True,0.0010572991255858154,0.06057877757893962,0.0036697882929586376
False,,,
False,,,
False,,,
False,,,
True,0.0007342743561272548,0.04207082161077768,0.0017699540310058782
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.009893452349481812,0.5668530644390962,0.32132239666399415
False,,,
True,0.0033335007506514395,0.1909955240160193,0.0364792901941538
True,0.0012629253665382022,0.07236029334265151,0.005236012052634576
True,0.00845477626007426,0.4844229964296575,0.234665639469888
True,0.000294519423264105,0.016874719937660328,0.00028475617297447095
False,,,
False,,,
True,0.0011287973983562906,0.06467532685116298,0.004182897903304763
True,0.08499362798372127,4.869776168972238,23.714719935889924
True,0.010495217072345055,0.6013316433190197,0.3615997452567527
False,,,
True,0.002018092393127847,0.11562817679368177,0.013369875268630928
True,0.006210935858190729,0.3558604115007928,0.12663663247351356
False,,,
False,,,
True,0.0072332096897982975,0.4144323875585738,0.17175420385749993
True,0.0004782780011654298,0.027403310900732194,0.0007509414483221878
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.006097524535374356,0.3493624213544188,0.12205410145462246
True,0.03954088096315133,2.265525597417753,5.132606232555066
False,,,
False,,,
True,0.007005593885806407,0.40139096263936147,0.16111470488855328
True,0.0004662766115487687,0.026715681927405387,0.0007137276608462948
False,,,
False,,,
False,,,
True,0.004211696538108171,0.24131243622345788,0.05823169187610043
True,0.004202900103540832,0.24080843764798637,0.05798870364246414
True,0.0008612793179506012,0.04934766990047557,0.002435192524606303
True,0.004735229752227497,0.2713086798274141,0.07360839974969428
False,,,
False,,,
False,,,
True,0.00573395003591141,0.32853113699661063,0.10793270797628574
False,,,
True,0.004671515512463116,0.2676581227940305,0.07164087069762431
False,,,
True,0.021423569378675063,1.2274801075037884,1.506707414317512
False,,,
False,,,
True,0.004195227957244667,0.24036885604540922,0.057777186956578665
False,,,
True,0.0009229440644340957,0.052880799618723995,0.00279637896831564
True,0.005986658358438007,0.34301025732521545,0.11765603663031052
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.01376638186893977,0.7887555802556673,0.6221353653844544
False,,,
True,0.0015871432115786583,0.09093660750629617,0.008269466584754161
False,,,
True,0.0011610087223555981,0.06652089976885177,0.0044250301060576236
False,,,
True,0.0049153864480643945,0.2816308981498904,0.07931596279271394
True,0.0026636726598103506,0.15261720141151938,0.023292010166684272
False,,,
True,0.0016731040901107322,0.09586180304942073,0.00918948528388593
False,,,
True,0.0017217844447414375,0.09865098191496029,0.009732016232785821
True,0.0042917643171642515,0.24589998203835725,0.06046680116646442
True,0.002324833433902945,0.13320314383354517,0.017743077527140123
False,,,
False,,,
False,,,
True,0.0007819755203288623,0.04480389699739032,0.0020073891861527612
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0033446952019676054,0.19163691883040027,0.03672470865880942
True,0.004080943023573447,0.23382081168411575,0.05467217197661872
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.002664735800505919,0.15267811488640406,0.023310606765265997
False,,,
True,0.0013870175790088217,0.07947025338765869,0.006315521173498677
False,,,
False,,,
True,0.0007438069830946843,0.042617000903683984,0.0018162087660246015
True,0.0009011792481707979,0.051633767504959335,0.0026660459467561944
False,,,
True,0.0025959630046146986,0.1487377239365225,0.022122910521817175
True,0.0003959693301129886,0.022687371432096703,0.0005147168224979177
True,0.0018454397143439956,0.1057359069777392,0.011180082024405118
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0034574429473062523,0.19809688878792053,0.039242377347453755
True,0.008952142698963434,0.5129199942494586,0.2630869205008646
True,0.0069925074676948735,0.40064116611262707,0.16051334398408562
False,,,
False,,,
True,0.011482964456614215,0.6579253996627292,0.432865831521362
True,0.010875240941014207,0.6231054071079959,0.3882603483672213
False,,,
True,0.0025876167878209947,0.14825952093934203,0.021980885549163196
False,,,
False,,,
False,,,
True,0.0012715475525203654,0.07285430820960632,0.005307750224700311
False,,,
False,,,
False,,,
False,,,
True,0.0009587697739818491,0.0549334615738718,0.0030176852004880498
True,0.007700657219503228,0.44121515815448253,0.19467081578528503
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0030030701928395374,0.17206324763124375,0.02960576118541071
False,,,
True,0.001892330886485614,0.10842257323787535,0.011755454387522445
True,0.006891412912619687,0.394848874775066,0.15590563391113577
False,,,
True,0.0057605621577526194,0.33005589926199985,0.1089368966376474
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.7916978667400693,45.36094641371664,2057.6154595480725
True,0.00012487664393335822,0.007154904657139381,5.1192660652754807e-05
True,0.0019693525777293623,0.11283559107710187,0.01273187061371895
False,,,
False,,,
False,,,
False,,,
True,0.004468229757240785,0.25601070698466133,0.06554148209078613
False,,,
False,,,
False,,,
True,0.00040056504182809684,0.022950686317231236,0.0005267340024319451
False,,,
False,,,
False,,,
False,,,
True,0.0012845252351203942,0.07359787465044834,0.005416647153063107
True,0.0009640418411871757,0.05523552877404635,0.003050963638948502
False,,,
False,,,
True,0.0010462122272940164,0.059943545098928734,0.003593228599027303
False,,,
False,,,
False,,,
False,,,
True,0.0004445304911303402,0.025469721006646167,0.0006487066881563931
True,0.0073614130665835735,0.42177789996769566,0.1778965969011595
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0014990965496342564,0.08589190537666683,0.007377419409234288
True,0.00086430217312124,0.04952086674383247,0.002452316243060413
False,,,
False,,,
True,0.0023802004463083807,0.1363754399686251,0.01859826062663607
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005239051115108531,0.3001755175490265,0.09010534133582591
True,0.00015655491621062404,0.008969935960892992,8.045975114252128e-05
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005745072976707211,0.3291684345599839,0.1083518583106704
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.04314458518940838,2.4720026401957393,6.110797053134706
False,,,
False,,,
False,,,
True,0.006841025112589969,0.39196186649441406,0.15363410478578488
True,0.0018426881645692967,0.10557825478852878,0.0111467678841915
False,,,
True,0.003149984134145698,0.18048079641971942,0.03257331787629621
False,,,
True,0.005957289544139206,0.34132754821659067,0.11650449517154902
True,0.0055598409312551025,0.31855542012500265,0.10147755569101695
False,,,
False,,,
True,0.0035063980650253315,0.20090181041878988,0.04036153742954739
True,0.002613438392747141,0.14973898992186443,0.022421765102820217
True,0.002898112332859616,0.1660496052276692,0.02757247139626479
False,,,
True,0.0024920184400492066,0.1427821390835947,0.020386739241286977
False,,,
False,,,
False,,,
True,0.009188780066091265,0.5264783166609711,0.2771794179141698
False,,,
True,0.003253524754779765,0.18641323699021664,0.03474989492517067
False,,,
False,,,
True,0.004784442294987722,0.2741283508266821,0.0751463527269565
False,,,
True,0.0021472371128581002,0.12302762418062517,0.015135796311529146
False,,,
False,,,
False,,,
True,0.00201291566899848,0.1153315723493655,0.01330137158057693
True,0.0016713701823995067,0.09576245745550233,0.009170448257916892
False,,,
False,,,
True,0.009737925099937818,0.5579420094409474,0.31129928589900224
False,,,
False,,,
True,0.0008747871033580798,0.0501216089948925,0.0025121756882368887
True,0.000204643614847889,0.011725215435084788,0.00013748067699915055
False,,,
True,0.0007101861894548611,0.04069067132424183,0.0016557307328174766
True,0.0013839900758025685,0.07929679023147805,0.006287980941015033
False,,,
True,0.003087892263293962,0.1769231942778436,0.031301816673475584
True,0.003092189727554743,0.17716942084259465,0.03138900368170041
