true_energy_low,true_energy_high,true_energy_center,bin_width,angular_resolution,n_total,n_reco,aeff
0.01,0.018329807108324356,0.014164903554162177,0.008329807108324356,,34.0,0.0,0.0
0.018329807108324356,0.03359818286283781,0.025963994985581086,0.015268375754513456,,444.0,0.0,0.0
0.03359818286283781,0.06158482110660264,0.04759150198472023,0.02798663824376483,0.3733800238338083,1593.0,18.0,0.011299435028248588
0.06158482110660264,0.11288378916846889,0.08723430513753577,0.05129896806186625,0.2910916719303974,2485.0,212.0,0.08531187122736418
0.11288378916846889,0.20691380811147891,0.15989879863997392,0.09403001894301002,0.2685136348212605,2062.0,498.0,0.24151309408341415
0.20691380811147891,0.37926901907322497,0.2930914135923519,0.17235521096174605,0.18925694555806477,1648.0,532.0,0.32281553398058255
0.37926901907322497,0.6951927961775606,0.5372309076253927,0.3159237771043356,0.15102785981799896,1290.0,442.0,0.3426356589147287
0.6951927961775606,1.2742749857031335,0.984733890940347,0.5790821895255729,0.14950218325529643,896.0,351.0,0.39174107142857145
1.2742749857031335,2.3357214690901213,1.8049982273966274,1.0614464833869879,0.14559849809941794,653.0,270.0,0.41347626339969373
2.3357214690901213,4.281332398719392,3.3085269339047567,1.9456109296292703,0.182611385497216,451.0,187.0,0.4146341463414634
4.281332398719392,7.847599703514606,6.064466051116999,3.5662673047952147,0.22910807219267823,348.0,167.0,0.47988505747126436
7.847599703514606,14.38449888287663,11.116049293195617,6.536899179362023,0.3046604230502385,301.0,151.0,0.5016611295681063
14.38449888287663,26.366508987303583,20.375503935090105,11.982010104426953,0.3648371673455017,198.0,91.0,0.4595959595959596
26.366508987303583,48.32930238571752,37.34790568651055,21.962793398413936,0.4988098467760885,109.0,66.0,0.6055045871559633
48.32930238571752,88.58667904100822,68.45799071336288,40.257376655290706,0.7250168405904663,73.0,52.0,0.7123287671232876
88.58667904100822,162.3776739188721,125.48217647994016,73.79099487786387,0.5836697009308965,40.0,23.0,0.575
162.3776739188721,297.63514416313194,230.00640904100203,135.25747024425985,0.5302519182135927,41.0,26.0,0.6341463414634146
297.63514416313194,545.5594781168514,421.5973111399917,247.9243339537195,,,,
545.5594781168514,1000.0,772.7797390584258,454.44052188314856,,,,
