unique_file_id,tp,tn,fp,fn,TPR,FPR,TNR,FNR,PPV,ACC,BA
0,27211887.0,2352053530.0,78090.0,90269933.0,0.23162636567938766,3.3199672729198714e-05,0.9999668003272708,0.7683736343206123,0.9971385098638962,0.9358490566037736,0.6157965830033292
