true_energy_low,true_energy_high,true_energy_center,bin_width,angular_resolution,n_total,n_reco,aeff
0.01,0.018329807108324356,0.014164903554162177,0.008329807108324356,0.7980066683459117,2216.0,24.0,0.010830324909747292
0.018329807108324356,0.03359818286283781,0.025963994985581086,0.015268375754513456,0.5532151627024438,20766.0,593.0,0.02855629394202061
0.03359818286283781,0.06158482110660264,0.04759150198472023,0.02798663824376483,0.4369699647747718,79439.0,8415.0,0.10593033648459825
0.06158482110660264,0.11288378916846889,0.08723430513753577,0.05129896806186625,0.3624481607995399,121702.0,31947.0,0.26250184877816307
0.11288378916846889,0.20691380811147891,0.15989879863997392,0.09403001894301002,0.2861538947399633,106221.0,42129.0,0.3966164882650323
0.20691380811147891,0.37926901907322497,0.2930914135923519,0.17235521096174605,0.2353568033060579,80312.0,36286.0,0.45181292957465885
0.37926901907322497,0.6951927961775606,0.5372309076253927,0.3159237771043356,0.2098620436036477,59292.0,28662.0,0.4834041691965189
0.6951927961775606,1.2742749857031335,0.984733890940347,0.5790821895255729,0.19990265471056815,43856.0,22622.0,0.5158245165997811
1.2742749857031335,2.3357214690901213,1.8049982273966274,1.0614464833869879,0.21742957705182164,32728.0,17526.0,0.5355047665607431
2.3357214690901213,4.281332398719392,3.3085269339047567,1.9456109296292703,0.2444340093700551,23989.0,13532.0,0.5640918754429113
4.281332398719392,7.847599703514606,6.064466051116999,3.5662673047952147,0.317199872871555,17316.0,10144.0,0.5858165858165858
7.847599703514606,14.38449888287663,11.116049293195617,6.536899179362023,0.43221085956068944,12480.0,7573.0,0.6068108974358974
14.38449888287663,26.366508987303583,20.375503935090105,11.982010104426953,0.5549025372958437,8876.0,5668.0,0.6385759351059036
26.366508987303583,48.32930238571752,37.34790568651055,21.962793398413936,0.664382347477225,5614.0,3708.0,0.6604916280726755
48.32930238571752,88.58667904100822,68.45799071336288,40.257376655290706,0.6954832797634385,3420.0,2275.0,0.6652046783625731
88.58667904100822,162.3776739188721,125.48217647994016,73.79099487786387,0.6917400843619413,2048.0,1378.0,0.6728515625
162.3776739188721,297.63514416313194,230.00640904100203,135.25747024425985,0.9570798961742322,1247.0,875.0,0.7016840417000801
297.63514416313194,545.5594781168514,421.5973111399917,247.9243339537195,1.2356665703822514,132.0,86.0,0.6515151515151515
545.5594781168514,1000.0,772.7797390584258,454.44052188314856,,,,
