true_energy_low,true_energy_high,true_energy_center,bin_width,angular_resolution,n_total,n_reco,aeff
0.01,0.018329807108324356,0.014164903554162177,0.008329807108324356,0.7122934044056709,2216.0,31.0,0.013989169675090252
0.018329807108324356,0.03359818286283781,0.025963994985581086,0.015268375754513456,0.5582247781487109,20766.0,902.0,0.043436386400847536
0.03359818286283781,0.06158482110660264,0.04759150198472023,0.02798663824376483,0.4398712857833718,79439.0,10827.0,0.1362932564609323
0.06158482110660264,0.11288378916846889,0.08723430513753577,0.05129896806186625,0.36903081130178117,121702.0,35966.0,0.2955251351662257
0.11288378916846889,0.20691380811147891,0.15989879863997392,0.09403001894301002,0.287505921152274,106221.0,44050.0,0.41470142438877433
0.20691380811147891,0.37926901907322497,0.2930914135923519,0.17235521096174605,0.23224656565967106,80312.0,37385.0,0.4654970614603048
0.37926901907322497,0.6951927961775606,0.5372309076253927,0.3159237771043356,0.2053568620152629,59292.0,29436.0,0.4964582068407205
0.6951927961775606,1.2742749857031335,0.984733890940347,0.5790821895255729,0.19605182180784708,43856.0,23156.0,0.5280007296607078
1.2742749857031335,2.3357214690901213,1.8049982273966274,1.0614464833869879,0.21203984555510239,32728.0,18007.0,0.5502016621852848
2.3357214690901213,4.281332398719392,3.3085269339047567,1.9456109296292703,0.24543391864213362,23989.0,13912.0,0.5799324690483139
4.281332398719392,7.847599703514606,6.064466051116999,3.5662673047952147,0.3233640047416269,17316.0,10380.0,0.5994455994455995
7.847599703514606,14.38449888287663,11.116049293195617,6.536899179362023,0.4429922913110615,12480.0,7763.0,0.6220352564102564
14.38449888287663,26.366508987303583,20.375503935090105,11.982010104426953,0.5639706177441204,8876.0,5753.0,0.6481523208652546
26.366508987303583,48.32930238571752,37.34790568651055,21.962793398413936,0.6577003041586676,5614.0,3734.0,0.6651229070181689
48.32930238571752,88.58667904100822,68.45799071336288,40.257376655290706,0.7408042131590354,3420.0,2289.0,0.6692982456140351
88.58667904100822,162.3776739188721,125.48217647994016,73.79099487786387,0.693734620628813,2048.0,1383.0,0.67529296875
162.3776739188721,297.63514416313194,230.00640904100203,135.25747024425985,0.9004578294385119,1247.0,876.0,0.702485966319166
297.63514416313194,545.5594781168514,421.5973111399917,247.9243339537195,0.8598150157234014,132.0,85.0,0.6439393939393939
545.5594781168514,1000.0,772.7797390584258,454.44052188314856,,,,
