unique_file_id,tp,tn,fp,fn,TPR,FPR,TNR,FNR,PPV,ACC,BA
54,12556494.0,2352131430.0,190.0,104925326.0,0.10688031560968327,8.077779252846404e-08,0.9999999192222074,0.8931196843903167,0.999984868616587,0.9256064690026954,0.5534401174159453
59,16080393.0,2352130882.0,738.0,101401427.0,0.1368755863673205,3.137579520316129e-07,0.9999996862420479,0.8631244136326794,0.9999541077054841,0.9256064690026954,0.5684376363046842
76,18384010.0,2352130427.0,1193.0,99097810.0,0.1564838712917454,5.07199507823461e-07,0.9999994928004922,0.8435161287082547,0.9999351108606198,0.9256064690026954,0.5782416820461188
60,19088178.0,2352130737.0,883.0,98393642.0,0.1624777178290224,3.7540416211912496e-07,0.9999996245958379,0.8375222821709776,0.9999537431411634,0.9283018867924528,0.5812386712124301
135,20416591,2352129905,1715,97065229,0.1737851099004084,7.291258641385043e-07,0.9999992708741359,0.8262148900995916,0.9999160067441442,0.9606954908700205,0.5868921903872721
15,28582849,2352087413,44207,88898971,0.24329593293668755,1.8794441443714787e-05,0.9999812055585563,0.7567040670633125,0.9984557615704528,0.9639849797707613,0.621638569247622
13,40643543,2350902704,1228916,76838277,0.3459560211103301,0.0005224690614889995,0.999477530938511,0.6540439788896699,0.970650971322224,0.9683889017869939,0.6727167760244206
