unique_file_id,tp,tn,fp,fn,TPR,FPR,TNR,FNR,PPV,ACC,BA
11,5309045.0,2352131620.0,0.0,112172775.0,0.04519035370749278,0.0,1.0,0.9548096462925072,1.0,0.9256064690026954,0.5225951768537463
367,8425789.0,2352131619.0,1.0,109056031.0,0.07171993930635395,4.251462764656002e-10,0.9999999995748537,0.9282800606936461,0.9999998813167668,0.9256064690026954,0.5358599694406039
399,12580492.0,2352131612.0,8.0,104901328.0,0.10708458551289042,3.4011702117248015e-09,0.9999999965988298,0.8929154144871095,0.9999993640952267,0.9256064690026954,0.5535422910558601
582,16477017.0,2352131483.0,137.0,101004803.0,0.14025163212486835,5.824503987578722e-08,0.9999999417549601,0.8597483678751316,0.9999916854573307,0.9266846361185984,0.5701257869399142
171,19421193.0,2352131065.0,555.0,98060627.0,0.16531232662211054,2.3595618343840808e-07,0.9999997640438165,0.8346876733778894,0.9999714237873955,0.9277628032345013,0.5826560453329636
1495,24526389.0,2352121873.0,9747.0,92955431.0,0.20876752675435228,4.143900756710205e-06,0.9999958560992432,0.7912324732456477,0.9996027491859354,0.9320754716981132,0.6043816914267978
807,27181173.0,2352102869.0,28751.0,90300647.0,0.23136492948440873,1.222338059466247e-05,0.9999877766194053,0.7686350705155913,0.9989433634581265,0.9363881401617251,0.615676353051907
1954,36005476.0,2351546096.0,585524.0,81476344.0,0.30647700214382106,0.00024893334838124406,0.9997510666516187,0.693522997856179,0.9839981416195239,0.9417789757412399,0.6531140343977199
