reco_mask,rad,deg,deg2
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.008914306951032593,0.5107521655783006,0.2608677746429238
False,,,
True,0.0010773910182416129,0.06172995823054671,0.0038105877431450414
False,,,
False,,,
True,0.0009242557653746642,0.0529559545466019,0.0028043331219417666
True,0.01287011229803193,0.7374031165366467,0.5437633562779594
True,0.0012690859648333515,0.07271326962423906,0.005287219579447287
True,0.00040176855864626124,0.02301964275148507,0.0005299039524059991
True,0.0008227913035183174,0.047142469111667105,0.0022224123939444873
False,,,
False,,,
True,0.0058022892339678715,0.3324466846205545,0.11052079811519842
False,,,
False,,,
False,,,
True,0.0005086704007023609,0.029144667123473703,0.0008494116217380889
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0038724006056975483,0.22187221129037316,0.04922727814287999
False,,,
False,,,
True,0.006045050174243969,0.3463558619290023,0.11996238309258211
False,,,
False,,,
True,0.0004365270806679617,0.025011159365441037,0.0006255580928034889
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.009918928626932172,0.5683127476147061,0.3229793791013766
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0005976113109652506,0.034240605907589074,0.0011724190929188237
True,0.0009836049865666813,0.056356414438292875,0.0031760454483406256
False,,,
False,,,
False,,,
True,0.0002879122011691924,0.01649615399731625,0.0002721230967031729
True,0.00037847599836117625,0.02168507735309566,0.0004702425798097423
True,0.00037267688788077856,0.02135281279763879,0.0004559426143710069
False,,,
False,,,
False,,,
True,0.0022277953189701574,0.12764326939599105,0.016292804222097546
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0021319238370006957,0.12215023810347632,0.014920680668735958
False,,,
False,,,
True,0.007031359596676856,0.4028672291283926,0.1623020043055888
False,,,
False,,,
False,,,
True,0.03411505968969058,1.954648938056154,3.820652471044051
False,,,
False,,,
False,,,
True,0.0023213376376436646,0.1330028494618508,0.017689757964971742
True,0.003403307547779416,0.1949951588727783,0.03802311198382005
False,,,
True,0.0019715866322472506,0.11296359297217899,0.012760773337184127
True,0.01295752973930751,0.7424117669775702,0.551175231746758
True,0.0007199834033472149,0.04125201033126064,0.0017017283563704347
False,,,
False,,,
False,,,
True,0.0017354504386066756,0.0994339856862901,0.009887117509461344
True,0.0018905454966873932,0.10832027793765159,0.01173328261249009
False,,,
False,,,
False,,,
False,,,
True,0.0007107979377136747,0.04072572191759633,0.0016585844257093862
True,0.0010276378997441733,0.05887931452302915,0.003466773678701791
True,0.0031112501512304937,0.1782615026749464,0.03177716333592992
False,,,
False,,,
True,0.007704166597295066,0.4414162306906718,0.1948482887171604
False,,,
True,0.0017295397896547363,0.09909533044716055,0.009819884516431945
True,0.0005432855180369772,0.031127967254097354,0.0009689503453721572
True,0.0017800053165521732,0.10198679214928762,0.010401305772901994
True,0.00414342292664331,0.23740064643440534,0.056359066927473535
False,,,
False,,,
False,,,
False,,,
True,0.0015360126037666823,0.0880070394747313,0.007745238997106914
False,,,
False,,,
False,,,
True,0.0007399242652735123,0.042394537559490596,0.001797296814883059
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005427637696894621,0.3109807327581681,0.09670901614680717
False,,,
False,,,
True,0.001147233510682605,0.06573163827808991,0.004320648270721654
True,0.007600355715384388,0.43546830528965896,0.18963264491184761
True,0.0010123968774715466,0.058006068271342755,0.0033647039562996767
False,,,
False,,,
True,0.0016273376210286948,0.09323957752780401,0.008693618817563375
True,0.09169140158026448,5.253530328188321,27.599580909194493
True,0.007203441410904783,0.41272679081460706,0.17034340385612443
False,,,
True,0.0023336953421888716,0.1337108937767608,0.017878603114580206
True,0.005270155019313727,0.30195763998636344,0.09117841634613427
False,,,
False,,,
True,0.004734367144679709,0.27125925605554974,0.0735815839958103
True,0.0005622149744717699,0.03221254521628773,0.0010376480693113817
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.004349933698025641,0.24923284205860394,0.06211700956060902
False,,,
False,,,
False,,,
True,0.009350429594349436,0.5357401523904451,0.2870175108833374
True,0.0063511057138551244,0.3638915526453205,0.13241706208662207
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.004758859526138586,0.2726625661433678,0.07434487497588643
False,,,
False,,,
True,0.002439743763136592,0.13978702072109192,0.019540411162078983
True,0.01149412660324087,0.6585649435547428,0.4337077848792616
False,,,
True,0.005289267376133018,0.30305269736865686,0.09184093738241872
False,,,
False,,,
False,,,
False,,,
True,0.003305623319504156,0.1893982648676134,0.03587170273486264
False,,,
True,0.0013748172790375192,0.07877122769050947,0.006204906311870086
True,0.0017008906846674846,0.09745385764456384,0.009497254369806914
False,,,
False,,,
False,,,
True,0.0838554488580528,4.804563308741543,23.083828587705487
False,,,
False,,,
False,,,
True,0.012253625519953869,0.7020810260271556,0.49291776710734353
False,,,
False,,,
False,,,
True,0.0009072205559446212,0.05197990894313898,0.00270191093373702
False,,,
False,,,
True,0.006061053598487988,0.34727279059594196,0.12059839108829296
False,,,
True,0.0011212915073248318,0.0642452709735753,0.004127454842468117
False,,,
True,0.003378327608546111,0.19356391378221666,0.037466988718689406
False,,,
True,0.004216352229294534,0.24157918767915276,0.058360503919719316
False,,,
False,,,
False,,,
True,0.0004586523307539416,0.026278842816039143,0.0006905775797500921
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0020911317291999946,0.11981302248905347,0.014355160357962433
True,0.0014004922348584145,0.08024229429823163,0.006438825794244016
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0024948831592058,0.14294627540075777,0.020433637650949285
False,,,
True,0.0017941269140082467,0.10279590008350331,0.010566997073977596
False,,,
False,,,
True,0.0017728933644187074,0.10157930730794097,0.01031835567316111
True,0.0023273612964884735,0.133347979690885,0.017781683687640677
False,,,
True,0.000708262872883337,0.040580473402025925,0.0016467748215325336
True,0.0013748629246342983,0.07877384299055827,0.0062053183395011265
True,0.0030272463405992952,0.17344843886276254,0.030084360943929474
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.003208532779673407,0.18383538670466468,0.0337954494048536
True,0.0012288847773665216,0.07040991125097548,0.004957555602370244
True,0.0036733245546721185,0.21046599376448502,0.04429593453127225
False,,,
False,,,
False,,,
True,0.00276729762428657,0.15855447452819985,0.025139521392913575
False,,,
True,0.00467076021883465,0.26761484765682625,0.07161770668638633
True,0.0019719575971120086,0.11298484769327727,0.01276557580827306
False,,,
False,,,
True,0.0021934468263294575,0.12567524573504277,0.015794267390563384
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0023003008202088153,0.1317975286084467,0.017370588547294327
False,,,
False,,,
False,,,
True,0.001253319949113005,0.07180994346372628,0.005156667980263565
False,,,
False,,,
False,,,
True,0.018120689943942878,1.0382390556530792,1.0779403366833977
False,,,
False,,,
True,0.08001667455939689,4.584617742925268,21.018719848745175
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.003057925232144011,0.17520620986841434,0.03069721597645485
False,,,
True,0.0016274376406311183,0.09324530822889146,0.008694687506700974
True,0.0021354553917464184,0.12235258128552562,0.014970154147231154
False,,,
True,0.0030525121236317006,0.1748960615966126,0.030588632362006114
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.035721649588008095,2.0466997586380997,4.1889799020092555
True,0.0005471558314897465,0.03134971988033374,0.0009828049365753926
True,0.0005005119178926357,0.028677220491246422,0.0008223829751035636
False,,,
False,,,
False,,,
False,,,
True,0.004489405880871804,0.257224009495166,0.06616419106076925
False,,,
False,,,
False,,,
True,0.00047074127185951786,0.02697148812017088,0.0007274611714165188
False,,,
False,,,
False,,,
False,,,
True,0.0011299241979042278,0.06473988770961703,0.004191253060653822
True,0.0003736104231205366,0.02140630042690366,0.00045822969796685585
False,,,
False,,,
True,0.00517279912945007,0.2963795583864354,0.08784084262933849
False,,,
False,,,
False,,,
False,,,
True,0.00016139139886904263,0.00924704600490859,8.55078598168959e-05
True,0.003768972230838866,0.21594620192907368,0.046632762127592264
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0014895079227290509,0.08534251752367296,0.007283345297278426
True,0.0014501451697013583,0.08308719790517037,0.006903482455732948
False,,,
False,,,
True,0.0015577860030489043,0.0892545633592558,0.007966377080451408
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0035613880473250583,0.20405250432006333,0.041637424519289465
True,0.00014696725369332028,0.008420603363255712,7.090656100127342e-05
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005756398147129163,0.32981731902742817,0.10877946393044033
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005093005948096408,0.2918077458609486,0.08515176054444797
False,,,
False,,,
False,,,
True,0.0008708728615077144,0.04989733945687308,0.002489744484874423
True,0.002255400691231597,0.12922494071845905,0.016699085303689257
False,,,
True,0.003967988094770347,0.22734897098849743,0.051687554609528646
False,,,
False,,,
True,0.007363384911358889,0.4218908783511761,0.1779919132359269
False,,,
False,,,
False,,,
True,0.0023606619859013506,0.13525596864911885,0.01829417705521142
True,0.004979568397751294,0.28530825298787077,0.08140079922299087
False,,,
True,0.0021798570067122973,0.1248966064266354,0.015599162296889863
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0016507459304274553,0.09458077486188941,0.008945522973475412
False,,,
False,,,
True,0.00574469966590669,0.3291470454266674,0.10833777751310465
False,,,
True,0.002104806062387194,0.12059650406833565,0.014543516793504097
False,,,
False,,,
False,,,
True,0.0032075170338321073,0.18377718875490023,0.03377405510665423
True,0.0011607442833952372,0.06650574853248425,0.004423014587866031
False,,,
False,,,
True,0.010736327578689388,0.6151462577288122,0.3784049183977622
False,,,
False,,,
True,0.00033825982949895763,0.019380860609105096,0.00037561775794956153
True,0.0008313271177251167,0.04763153524042452,0.002268763149359803
False,,,
True,0.0014172373581394602,0.08120171918966179,0.006593719199356688
True,0.0012021414976425239,0.06887763419245262,0.0047441284919493175
False,,,
True,0.001987458508899829,0.11387298451732397,0.012967056602882705
True,0.0012100323564560457,0.06932974709920103,0.004806613832839174
True,0.0021848702353287194,0.1251838432680906,0.01567099461536987
False,,,
True,0.007846368032744824,0.4495637727826449,0.20210758579856558
False,,,
False,,,
False,,,
True,0.002531295783100594,0.1450325650709267,0.021034444931052592
False,,,
False,,,
False,,,
True,0.006320424653632642,0.36213365738358555,0.13114078581001212
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0015852658307199334,0.09082904150655259,0.008249914780999054
False,,,
False,,,
False,,,
False,,,
