reco_mask,rad,deg,deg2
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005114406243770463,0.293033892483404,0.08586886214397517
False,,,
False,,,
True,0.0004118825089124897,0.023599129415945174,0.0005569189091905288
False,,,
True,0.0013622776770287309,0.07805276141863214,0.00609223356507391
True,0.0003192834007276391,0.01829359133027792,0.00033465548375921953
True,0.0025692835210819618,0.1472091021305079,0.021670519750070304
False,,,
False,,,
True,0.007922152034011332,0.4539058762098299,0.20603054445781344
False,,,
False,,,
False,,,
True,0.0010423765257563309,0.05972377558934751,0.003566929370646741
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.004086716247845082,0.2341515930690629,0.054826968536780034
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.00032626685080585694,0.018693713546200107,0.00034945492614738536
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.009654602781880345,0.5531679922770075,0.3059948276797755
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.002295596143950549,0.13152797051487264,0.017299607027761205
False,,,
False,,,
False,,,
True,0.0004073526346428539,0.023339586738570135,0.0005447363091272389
True,0.0002494798332491958,0.014294141518806468,0.00020432248175966688
True,0.0006795227943636197,0.038933788199971536,0.001515839863600243
False,,,
False,,,
False,,,
True,0.0016433768772588706,0.094158559216322,0.008865834273693618
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0008378003077632308,0.04800242170959458,0.002304232489985757
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0010330514712973214,0.05918948932511662,0.003503395646568094
True,0.003694699311389573,0.21169067711251408,0.04481294277635469
False,,,
True,0.030464600552948133,1.745493036235842,3.0467459395478187
False,,,
True,0.000268955955076626,0.015410041100800837,0.00023746936672837109
False,,,
False,,,
False,,,
True,0.0010229024313303246,0.05860799216889811,0.003434896746069622
True,0.0013492508392847907,0.07730637859550264,0.005976276171551189
False,,,
False,,,
False,,,
False,,,
True,0.002446234259908649,0.14015889879307408,0.019644516910887182
True,0.0008719130267295681,0.049956936534081585,0.0024956955078702554
True,0.0031219544354436786,0.17887481298307042,0.03199619871972842
False,,,
False,,,
False,,,
False,,,
True,0.0027454009773128017,0.157299889071115,0.024743255101785086
True,0.0007925214746095008,0.04540813566860883,0.0020618987848987857
True,0.0023241466556512165,0.13316379433825976,0.017732596122562342
True,0.010696870156582215,0.612885513971605,0.3756286532362384
False,,,
False,,,
False,,,
False,,,
True,0.0007555877984489573,0.043291991902706745,0.0018741965629040264
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.004142553071563331,0.23735080740953454,0.05633540577795796
False,,,
True,0.005469768061004302,0.31339462481100233,0.09821619086042892
True,0.0014159772212632006,0.08112951866504332,0.006581998798821613
True,0.0038250592466249735,0.21915975121910125,0.04803099655441835
True,0.0005931322711779553,0.033983975831505885,0.001154910613316376
False,,,
False,,,
True,0.0008015449649051198,0.04592514357902505,0.002109118812754066
True,0.16185976189799348,9.273881229747438,86.00487306346186
True,0.010773195153720461,0.6172586141789745,0.3810081967781481
False,,,
True,0.0035024279656551837,0.20067434048063287,0.04027019092733697
False,,,
False,,,
False,,,
True,0.003828399527749499,0.2193511352299238,0.04811492052665632
True,0.00040778232787732184,0.023364206347390476,0.0005458861382434414
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.02401642882788918,1.3760400108143727,1.8934861113620187
False,,,
False,,,
False,,,
False,,,
True,0.00799985967277621,0.4583581959469846,0.21009223579177436
True,0.0016018735979044395,0.09178059647336065,0.008423677889005861
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.005943606481435749,0.34054356647286965,0.1159699206660618
False,,,
True,0.010857014597695095,0.6220611145598544,0.38696003024744824
False,,,
True,0.028193344141957326,1.615359629694038,2.60938673324526
False,,,
False,,,
True,0.006465407844676599,0.37044058233074323,0.13722622503754014
False,,,
True,0.0019887537847664595,0.11394719835778704,0.012983964013588865
True,0.0020545052077879386,0.11771447739389712,0.013856698188118317
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.10676287395112798,6.117062086086829,37.41844856504095
False,,,
False,,,
False,,,
True,0.00039196037666241177,0.022457675319114242,0.000504347180738753
False,,,
False,,,
True,0.006090859187685663,0.3489805250628694,0.12178740687315603
False,,,
True,0.001350042161038094,0.0773517179922038,0.0059832882763454255
False,,,
True,0.0016393231265853505,0.09392629641153098,0.008822149157586778
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0030765058433885085,0.17627080047349736,0.031071395099567516
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.004601728343223381,0.2636596125324285,0.06951639128075032
True,0.004158808061796903,0.23828214974594458,0.05677838288754876
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0037948047061839127,0.21742629374072062,0.04727419320982613
False,,,
True,0.002321941712272194,0.13303746038857647,0.017698965866642054
False,,,
False,,,
True,0.0006067495456548648,0.03476418818750401,0.001208548780336193
True,0.005861586058282502,0.3358441423923116,0.11279128797922726
False,,,
True,0.0027356614024405114,0.1567418525366811,0.024568008336630684
True,0.0004756859333091185,0.027254796352354036,0.0007428239242082908
True,0.004230407032078506,0.24238446856056306,0.05875023059938658
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0036368681808533845,0.20837719740832034,0.043421056399746104
False,,,
True,0.014844366356579989,0.8505195417780242,0.7233834909463003
False,,,
False,,,
False,,,
True,0.01873251731495087,1.073294181802422,1.1519604006909305
False,,,
True,0.0011420308157526675,0.06543354581651038,0.004281548918121363
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.002996139132732206,0.17166612713954216,0.02946925920708945
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.002787605727495357,0.15971804313197943,0.02550985330190884
False,,,
True,0.002563480277211266,0.14687660074923184,0.021572735847649252
True,0.004861106138884934,0.2785208655232421,0.07757387253181593
False,,,
True,0.0008730221593379332,0.05002048515146125,0.0025020489347875553
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.18365449338606862,10.522627359635024,110.72568654973955
True,0.0016119927895511608,0.09236038344680182,0.008530440430440264
True,0.001201912212300747,0.0688644971100646,0.004742318962222095
False,,,
False,,,
False,,,
False,,,
True,0.003356947914187994,0.1923389475282169,0.03699427073626217
False,,,
False,,,
False,,,
True,0.0004390664220651199,0.02515665291024105,0.0006328571856463396
False,,,
False,,,
False,,,
False,,,
True,0.0019266203493694368,0.11038721474288889,0.012185337178692666
True,0.0009515980801238853,0.054522553783850576,0.0029727088711128786
False,,,
False,,,
True,0.0006238144845038241,0.035741937161198216,0.001277486072035042
False,,,
False,,,
False,,,
False,,,
True,0.0005126272754639565,0.02937137934737497,0.0008626779247674049
True,0.0074908605680770795,0.42919469547178696,0.18420808662111995
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.000452587901052604,0.025931376588998717,0.0006724362918004707
True,0.006183431123912709,0.3542845063100334,0.1255175114113441
False,,,
False,,,
True,0.010803163022272142,0.6189756465679886,0.3831308510442596
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.004711852619042054,0.269969268758773,0.07288340607414659
True,0.0001907018582699518,0.010926411624170232,0.00011938647098080236
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.03808363211242809,2.1820313885710214,4.76126098070918
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.05994983887107909,3.4348727498021594,11.798350807333447
False,,,
False,,,
False,,,
True,0.0017691697788876162,0.10136596157235346,0.010275058165487839
True,0.0032272988730293107,0.18491060465190645,0.034191931712733645
False,,,
True,0.002017170646601727,0.11557536460795426,0.013357664904261565
False,,,
True,0.0370048672574045,2.1202227152911273,4.49534436243648
True,0.003804680074120175,0.21799211064460725,0.04752056030329069
False,,,
False,,,
False,,,
True,0.0030044813615975564,0.17214410164525895,0.029633591731253246
True,0.013810424370559338,0.7912790297176666,0.626122502870932
False,,,
True,0.0026968561176385435,0.1545184734947252,0.023875958651140092
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.003943904498307731,0.2259690825556933,0.05106202627106174
False,,,
False,,,
True,0.005294694802825741,0.3033636660117665,0.09202951385609862
False,,,
True,0.0032783551660762033,0.18783591476107653,0.03528233087413041
False,,,
False,,,
False,,,
False,,,
True,0.0018281311859030135,0.10474420134848877,0.010971347716132758
False,,,
False,,,
True,0.009466941080023527,0.5424157687843695,0.29421486622593856
False,,,
False,,,
True,0.0015847404046512577,0.09079893681037132,0.008244446925893805
True,0.0003832502446379856,0.021958621515112884,0.00048218105884397845
False,,,
True,0.0013407502841084737,0.07681933266038159,0.005901209870386369
True,0.0016260620804946998,0.09316649443860824,0.008679995685979219
False,,,
True,0.004742102934369502,0.27170248415597564,0.0738222398965282
True,0.0012815443719865383,0.07342708377357225,0.005391536631491198
True,0.0014743807449416598,0.0844757940805114,0.007136159785532965
False,,,
True,0.0031508600921701154,0.18053098511754917,0.03259143658751276
False,,,
False,,,
True,0.008370559001288882,0.4795977029390944,0.23001395666445582
True,0.002862483956380441,0.1640082496245093,0.026898705944895355
False,,,
False,,,
False,,,
True,0.002563650868698791,0.1468863749214879,0.02157560713757591
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.0010807043296079048,0.061919796988047955,0.0038340612590410726
False,,,
False,,,
False,,,
False,,,
True,0.027596015686590654,1.5811352302184591,2.49998861623798
True,0.001994212557554097,0.11425996299983954,0.0130553391447247
True,0.005267028637743309,0.30177851151723095,0.0910702700135555
True,0.0024120891866256716,0.13820253020279455,0.01909993935445434
False,,,
False,,,
False,,,
False,,,
True,0.0006014370988109812,0.03445980740446189,0.0011874783263526065
True,0.0012532563263939675,0.0718062981504443,0.0051561444540705005
False,,,
True,0.0003655670345985732,0.02094544821161119,0.00043871180078528633
True,0.00054491609592726,0.0312213924853779,0.0009747753487260117
False,,,
False,,,
False,,,
False,,,
True,0.0043030835555950215,0.24654852662774268,0.060786175982310744
False,,,
False,,,
False,,,
False,,,
False,,,
True,0.022311630828128915,1.2783622805057646,1.6342101202198993
True,0.005348397893969315,0.3064406264810997,0.09390585755812887
True,0.008843074367546975,0.5066708391807614,0.256715339276137
True,0.007922228231064704,0.45391024197939944,0.20603450777379695
False,,,
False,,,
