true_energy_low,true_energy_high,true_energy_center,bin_width,angular_resolution,n_total,n_reco,aeff
0.01,0.018329807108324356,0.014164903554162177,0.008329807108324356,,34.0,0.0,0.0
0.018329807108324356,0.03359818286283781,0.025963994985581086,0.015268375754513456,0.7449458637891637,444.0,17.0,0.038288288288288286
0.03359818286283781,0.06158482110660264,0.04759150198472023,0.02798663824376483,0.42839457487229327,1593.0,157.0,0.09855618330194602
0.06158482110660264,0.11288378916846889,0.08723430513753577,0.05129896806186625,0.3550890219420973,2485.0,648.0,0.2607645875251509
0.11288378916846889,0.20691380811147891,0.15989879863997392,0.09403001894301002,0.25129784827631935,2062.0,778.0,0.3773035887487876
0.20691380811147891,0.37926901907322497,0.2930914135923519,0.17235521096174605,0.2044437467810748,1648.0,734.0,0.44538834951456313
0.37926901907322497,0.6951927961775606,0.5372309076253927,0.3159237771043356,0.189992335873516,1290.0,597.0,0.4627906976744186
0.6951927961775606,1.2742749857031335,0.984733890940347,0.5790821895255729,0.17412101895585946,896.0,448.0,0.5
1.2742749857031335,2.3357214690901213,1.8049982273966274,1.0614464833869879,0.1837201642672103,653.0,338.0,0.5176110260336907
2.3357214690901213,4.281332398719392,3.3085269339047567,1.9456109296292703,0.24551302584858908,451.0,234.0,0.5188470066518847
4.281332398719392,7.847599703514606,6.064466051116999,3.5662673047952147,0.2551907289334419,348.0,206.0,0.5919540229885057
7.847599703514606,14.38449888287663,11.116049293195617,6.536899179362023,0.3233358750174781,301.0,179.0,0.5946843853820598
14.38449888287663,26.366508987303583,20.375503935090105,11.982010104426953,0.42833356475944817,198.0,113.0,0.5707070707070707
26.366508987303583,48.32930238571752,37.34790568651055,21.962793398413936,0.4910317644836436,109.0,73.0,0.6697247706422018
48.32930238571752,88.58667904100822,68.45799071336288,40.257376655290706,0.740530019258282,73.0,54.0,0.7397260273972602
88.58667904100822,162.3776739188721,125.48217647994016,73.79099487786387,0.5098695733679699,40.0,24.0,0.6
162.3776739188721,297.63514416313194,230.00640904100203,135.25747024425985,0.7980594857974773,41.0,28.0,0.6829268292682927
297.63514416313194,545.5594781168514,421.5973111399917,247.9243339537195,,,,
545.5594781168514,1000.0,772.7797390584258,454.44052188314856,,,,
