true_energy_low,true_energy_high,true_energy_center,bin_width,angular_resolution,n_total,n_reco,aeff
0.01,0.018329807108324356,0.014164903554162177,0.008329807108324356,0.7980066683459117,2216.0,24.0,0.010830324909747292
0.018329807108324356,0.03359818286283781,0.025963994985581086,0.015268375754513456,0.552537949344258,20766.0,584.0,0.02812289319079264
0.03359818286283781,0.06158482110660264,0.04759150198472023,0.02798663824376483,0.43656868679142835,79439.0,8304.0,0.10453303792847342
0.06158482110660264,0.11288378916846889,0.08723430513753577,0.05129896806186625,0.3623974599473138,121702.0,31731.0,0.2607270217416312
0.11288378916846889,0.20691380811147891,0.15989879863997392,0.09403001894301002,0.28543480732864723,106221.0,41940.0,0.3948371790888807
0.20691380811147891,0.37926901907322497,0.2930914135923519,0.17235521096174605,0.23368805784551222,80312.0,36150.0,0.4501195338181094
0.37926901907322497,0.6951927961775606,0.5372309076253927,0.3159237771043356,0.21031334360886186,59292.0,28570.0,0.4818525264791203
0.6951927961775606,1.2742749857031335,0.984733890940347,0.5790821895255729,0.19774388852760844,43856.0,22534.0,0.5138179496534112
1.2742749857031335,2.3357214690901213,1.8049982273966274,1.0614464833869879,0.21516997784776384,32728.0,17468.0,0.5337325837203618
2.3357214690901213,4.281332398719392,3.3085269339047567,1.9456109296292703,0.24421244070153358,23989.0,13496.0,0.5625911876276627
4.281332398719392,7.847599703514606,6.064466051116999,3.5662673047952147,0.31148480031343495,17316.0,10122.0,0.5845460845460846
7.847599703514606,14.38449888287663,11.116049293195617,6.536899179362023,0.4331826253154896,12480.0,7538.0,0.6040064102564102
14.38449888287663,26.366508987303583,20.375503935090105,11.982010104426953,0.5651700469702069,8876.0,5658.0,0.6374493014871564
26.366508987303583,48.32930238571752,37.34790568651055,21.962793398413936,0.6618766049737834,5614.0,3705.0,0.6599572497328108
48.32930238571752,88.58667904100822,68.45799071336288,40.257376655290706,0.7004937954523683,3420.0,2273.0,0.6646198830409357
88.58667904100822,162.3776739188721,125.48217647994016,73.79099487786387,0.6995089898037662,2048.0,1376.0,0.671875
162.3776739188721,297.63514416313194,230.00640904100203,135.25747024425985,0.9721053234843513,1247.0,876.0,0.702485966319166
297.63514416313194,545.5594781168514,421.5973111399917,247.9243339537195,1.193790791963417,132.0,86.0,0.6515151515151515
545.5594781168514,1000.0,772.7797390584258,454.44052188314856,,,,
